"haha, this is great footy, and perfect to see argentina lose. suck cabernet deigo maradona u chardonnay. on this form germany will win the lot. credit to germany too, they score one and they still go all out attack, same after the second goal, its like their not","Sun Jul 04, 2010 1:35 am",38,3111,World Football,Argentina vs Germany......the game......
"Who is England's Next Star, Not Super Star, just a footballers that care about legacy oppose to currency. The Lionel Messi's the Pele's, the maradona's the gazza's whens the next one of them gonna come round? visit my site at www.dearfabio.wordpress.com for more ","Sat Jul 03, 2010 8:23 pm",2,416,World Football,England Fans - What happens next?..
"of course he is gone leave out players like ronaldinho, diego and pato and you are asking for trouble if you dont succeed that is why maradona better hope to win against germany, or else he is in all sorts as well. still baffles me how an admittedly old player, but still class player like","Sat Jul 03, 2010 2:45 am",21,2781,World Football,Dunga to get the sack?
"anybody seen that video of maradona scoring the free kicks at an argentinian world cup training session? quality, may be old/fat but he's still got it","Fri Jul 02, 2010 5:31 pm",9,510,World Football,Argentina vs Germany.....thoughts pre game
coke keeps ya feeling young,"Fri Jul 02, 2010 4:06 pm",9,510,World Football,Argentina vs Germany.....thoughts pre game
just a little bit,"Fri Jul 02, 2010 2:45 pm",9,510,World Football,Argentina vs Germany.....thoughts pre game
He's getting on a bit now though isnt he?,"Fri Jul 02, 2010 2:24 pm",9,510,World Football,Argentina vs Germany.....thoughts pre game
Maradona said he will start.,"Fri Jul 02, 2010 1:13 pm",9,510,World Football,Argentina vs Germany.....thoughts pre game
"proposition now. There is a body of thought that feels David Beckham, with suitable coaches alongside, could act as a figurehead as Diego Maradona has been for Argentina. Yet the inspiration Maradona has provided his team in South Africa is at odds with the shambles of qualification, when","Wed Jun 30, 2010 10:32 am",458,34935,World Football,Transfers/Rumours
"be refreshed for the season. How can a player of his ability lose the ability to even control a football. As for the initial post, I don't hate maradona for the handball, he cheated but is it any different to committing a foul. You do what you have to do to win. The difference is his refusal","Mon Jun 28, 2010 6:29 pm",74,7719,World Football,Question for the English!!!
"You blamed Maradona for a hand ball that the referee didnt see in 1986, any particular player you blame for ball that crossed line which the referee again failed to see??? They should blame the German keeper - he knew it was over","Mon Jun 28, 2010 4:00 pm",74,7719,World Football,Question for the English!!!
"You blamed Maradona for a hand ball that the referee didnt see in 1986, any particular player you blame for ball that crossed line which the referee again failed to see??? For the record, the disallowed goal would have changed","Mon Jun 28, 2010 3:49 pm",74,7719,World Football,Question for the English!!!
"to play for their country??? No heart in what ive seen in these performances to be honest and we know they are capable!!! And no we don't blame Maradona for the hand of god, we blame the 'officials' for being sucked in with the 'hand of god'. but we do blame the coke snorting, cheating, lying,","Mon Jun 28, 2010 1:52 am",74,7719,World Football,Question for the English!!!
"well taken. Not too many England players were running back to help which is why the scorers had space, but hey that happens. And no we don't blame Maradona for the hand of god, we blame the 'officials' for being sucked in with the 'hand of god'. but we do blame the coke snorting, cheating, lying,","Mon Jun 28, 2010 1:44 am",74,7719,World Football,Question for the English!!!
German has brought to an end his nine-year reign as manager of Greece following their 2-0 defeat to Argentina on Tuesday night. The loss to Diego Maradona's men denied Greece the opportunity to make the last 16 for the first time in their history with Rehhagel having guided them to only their,"Thu Jun 24, 2010 2:46 pm",16,2362,World Football,KING OTTO FINALLY RESIGNS
The biggy.Diego Maradona has been sounded out as next United manager. Because they like they way he gives all his players a kiss before and after they play? Because it can't be the coaching ability. It's because he's as good as,"Wed Jun 23, 2010 6:50 pm",458,34935,World Football,Transfers/Rumours
Because they like they way he gives all his players a kiss before and after they play? Because it can't be the coaching ability.,"Wed Jun 23, 2010 2:21 pm",458,34935,World Football,Transfers/Rumours
"yeah, and it was really funny watching Maradona this morning, when grabbed the ball when it went over the sidelines, held it above his head and showed the referee and opposition how a throw in should be taken-finally someone is acknowledging us","Wed Jun 23, 2010 2:13 pm",35,8340,Other Football Topics - Futsal + 7-a-Side + Referees + Rules of the Game,Throw Ins
"Two things regarding United. United not interested in Cole, Spuds and Arsenal are his options.The biggy.Diego Maradona has been sounded out as next United manager.","Wed Jun 23, 2010 1:39 pm",458,34935,World Football,Transfers/Rumours
" BLOEMFONTEIN, South Africa – Diego Maradona, beware. Sure, Greece has its issues, a failing economy, a weak soccer team, but Greeks rarely stop believing in themselves, a spirit known as ""kouragio.""","Tue Jun 22, 2010 10:16 pm",14,1705,World Football,Can Greek 'Kouragio' Spur a Second Upset?
"report. Conspiracy! FIFA are giving the World Cup to poorer countries so that they can rort millions of dollars by underpaying the workers! Also, Maradona to die before the next World Cup of a drug overdose. England fans to call it justice.","Sat Jun 19, 2010 6:01 pm",17,2045,World Football,2010 World Cup Images
Same way Maradona did in '86 v England!,"Fri Jun 18, 2010 2:36 pm",30,2141,World Football,Group A
"opportunity, even a draw v the Koreans would of been enough. Oh well, lets just enjoy our first goals and 3 points at a World Cup and hope that Maradona has some mercy on us because if we play a full strength Argentina, i would hate to think how many they could put past us 8)","Fri Jun 18, 2010 12:34 pm",79,8652,World Football,Group B
Awsome volleyball player too,"Fri Jun 18, 2010 10:31 am",11,1527,World Football,maradona's getting into the world cup
what about Ben Johnson?,"Fri Jun 18, 2010 10:29 am",11,1527,World Football,maradona's getting into the world cup
D10S,"Fri Jun 18, 2010 10:22 am",11,1527,World Football,maradona's getting into the world cup
"i love how he straight away looks for a hug every time they score, the guy is a living legend","Fri Jun 18, 2010 10:19 am",11,1527,World Football,maradona's getting into the world cup
nice try,"Fri Jun 18, 2010 10:16 am",11,1527,World Football,maradona's getting into the world cup
"young aswel He said this last year, yeah. He was damn good last night. As was Aguero when he came on (John Helm must've only mentioned that he's Maradona's son-in-law about 50 bottle of shiraz times, the twat). That free kick of his would have pushed the goalkeeper back into the goal","Fri Jun 18, 2010 9:15 am",14,1896,World Football,Argentina v South Korea
"enjoyed the game, top class football in 2nd half, to easy for maradona.them an germany look naim threats..messi, l e g e n d","Fri Jun 18, 2010 6:02 am",14,1896,World Football,Argentina v South Korea
"Oh well, too little too late but at least they got the monkey off their backs and finally scored and won a game at the World Cup. Hopefully Maradona rests Messi and Tevez because to be honest, Argentinas defence is very average and take Messi and Tevez out, and we are some sort of slim chance","Fri Jun 18, 2010 2:17 am",79,8652,World Football,Group B
But he isn't Greek.,"Thu Jun 17, 2010 8:12 pm",11,1527,World Football,maradona's getting into the world cup
Great comments about Pele & Platini. I love Maradona these days,"Thu Jun 17, 2010 7:51 pm",11,1527,World Football,maradona's getting into the world cup
"Is he holding that vuvuzela with the same hand that knocked England out of the 86 World Cup??? Love you Diego, greatest player that ever lived","Wed Jun 16, 2010 12:27 pm",11,1527,World Football,maradona's getting into the world cup
you english can carry a grudge forever..he just made up for the falklands,"Wed Jun 16, 2010 12:15 pm",11,1527,World Football,maradona's getting into the world cup
Thats a classic well done Hawksey.,"Wed Jun 16, 2010 11:39 am",11,1527,World Football,maradona's getting into the world cup
lol,"Wed Jun 16, 2010 7:33 am",11,1527,World Football,maradona's getting into the world cup
"for a footballer - on the sporting scale it's the biggest event in the world. This is where you make your name. This stage is where Pele and Diego Maradona were classed as the best in the world because of what they had achieved. As a player, you know if you do well at a World Cup, you'll be remembered","Tue Jun 15, 2010 1:53 pm",2,868,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",John Aloisi tips huge Aussie upset over Germany
PS - note the Coke in the foreground !,"Sun Jun 13, 2010 9:56 pm",17,2045,World Football,2010 World Cup Images
on;t if a bolt of lightning strikes this cheating MF down,"Sun Jun 13, 2010 9:54 pm",17,2045,World Football,2010 World Cup Images
"One goal enough for Maradona's Argentina against Nigeria Robert Smith From: AFP June 13, 2010 6:55AM Argentina v Nigeria LIONEL Messi conjured a spellbinding opening to the World Cup but a single goal was enough for Argentina to beat","Sun Jun 13, 2010 7:49 am",27,2846,World Football,Group B
I'm really unsure. Nigeria could come out and boss the game with their pace and power. I can't see Maradona's lot reacting well to that and their recent defensive record suggests they aren't too difficult to break down. But if Nigeria allow Argentina to get comfortable on,"Sat Jun 12, 2010 10:35 pm",27,2846,World Football,Group B
"[quote=""swannsong""]Could this World Cup be a fairytale ending for Maradona?","Sat Jun 12, 2010 12:22 pm",17,2045,World Football,2010 World Cup Images
"yeah, if the Argies look a tad shaky I expect Maradona to self implode big time with all the media pressure.","Fri Jun 11, 2010 2:40 pm",7,913,World Football,Maradona's Training Methods?
"[quote=""Token""]At least the WC won't be boring off the field with Maradona running loose.[/quote]i cant wait for his post game media conferences, especially if they loose","Fri Jun 11, 2010 1:27 pm",7,913,World Football,Maradona's Training Methods?
"hah quality, good bit of fun, losing team cops it to the coight, i really like that idea, i'd probably lose all the time","Fri Jun 11, 2010 11:03 am",7,913,World Football,Maradona's Training Methods?
"Now THATS how we should do ""shoot outs"" after a draw!","Fri Jun 11, 2010 9:44 am",7,913,World Football,Maradona's Training Methods?
He's craaaaaazy,"Fri Jun 11, 2010 9:32 am",7,913,World Football,Maradona's Training Methods?
At least the WC won't be boring off the field with Maradona running loose.,"Fri Jun 11, 2010 9:26 am",7,913,World Football,Maradona's Training Methods?
he's a whacky one old Diego.,"Thu Jun 10, 2010 11:33 pm",7,913,World Football,Maradona's Training Methods?
Suppose all is well and its good team bonding until some launches a pile driver to your nutsack. ,"Thu Jun 10, 2010 11:00 pm",7,913,World Football,Maradona's Training Methods?
"be hard with Anelka and Henry as his rivals though. I reckon higuain will go along way to getting Argentina through the group stage, especially if Maradona doesn't use Milito. Benzema didnt make the squad","Wed Jun 02, 2010 5:11 pm",39,4551,World Football,Who will be the best young player at the World Cup
"geez it's called capitalism if you don't like it f*ck off to Cuba. By the way, the only reason Napoli is even remotely on the map is because of Maradona. It's pretty sad to have the entire history of a football club based on one player. what's even funnier is that ur club has spent how much","Fri May 28, 2010 3:45 pm",15,3156,World Football,Madrista612..................
"is the problem, not the player – in this case, Nicky Carle and Scott McDonald. As former Réal Madrid manager Bernd Schuster has said about Diego Maradona’s difficulties in making the most of Lionel Messi: “Argentina have a problem if they can’t make Messi play. You can’t afford the luxury of","Thu May 27, 2010 1:32 pm",16,2427,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",Wizard of Oz or Cowardly Lion
"better than any who managed the teams listed above. Two favs (Brazil & Spain) probably have to play each other. Argentina have a great squad, if Maradona can get them to gel, they'll take some stopping. After those three, I don't think England have anyone to fear. Should qualify at a canter.","Wed May 26, 2010 1:46 pm",25,3027,World Football,England
"says the guy that ran someone over, stopped, abused him, and then continued driving. It's a laugh a minute with Maradona. The guy did step infront of the car - I would have done the same thing if it were me. Thats the way its done in Napoli, its why Maradonna felt so at home there","Tue May 25, 2010 11:34 am",4,510,World Football,Messi better now then me (Maradonna) at the same age.
"Thats the way its done in Napoli, its why Maradonna felt so at home there .","Tue May 25, 2010 11:11 am",4,510,World Football,Messi better now then me (Maradonna) at the same age.
The guy did step infront of the car - I would have done the same thing if it were me.,"Tue May 25, 2010 11:05 am",4,510,World Football,Messi better now then me (Maradonna) at the same age.
"says the guy that ran someone over, stopped, abused him, and then continued driving.It's a laugh a minute with Maradona.","Tue May 25, 2010 10:10 am",4,510,World Football,Messi better now then me (Maradonna) at the same age.
DIEGO MARADONA has tipped Lionel Messi to be an even bigger hit at the World Cup than he was in 1986. Argentina legend Maradona won the World Cup in Mexico almost by himself. Now the national coach is confident Barcelona superstar,"Tue May 25, 2010 9:53 am",4,510,World Football,Messi better now then me (Maradonna) at the same age.
"on paper you'd think Argentina would give it a crack but with Maradona in charge, they'll manage to botch it somehowsafe money would be Spainmy 'upset' winner would be Serbia","Mon May 24, 2010 2:01 pm",38,5145,World Football,World Cup Winner - Your tip
"Would be true if Argentina were going to play the same system/style as Inter have this season, but I somehow doubt it. That said, I still think Maradona is a grenache for not picking Cambiasso or Zanetti.","Mon May 24, 2010 10:40 am",27,2770,World Football,Diego names Argentina squad; NO CAMBIASSO OR ZANETTI!!!!
"Honestly speaking, I am very disappointed by Maradona's decision. He is very whimsical as coach and it can badly harm his team's chances in the Cup. agreed, Argentina would probably be favourites for me if Maradona wasn't such a retard who leaves","Sun May 23, 2010 10:30 pm",27,2770,World Football,Diego names Argentina squad; NO CAMBIASSO OR ZANETTI!!!!
"Honestly speaking, I am very disappointed by Maradona's decision. He is very whimsical as coach and it can badly harm his team's chances in the Cup.___________________Search GuruLive scores","Fri May 21, 2010 9:30 pm",27,2770,World Football,Diego names Argentina squad; NO CAMBIASSO OR ZANETTI!!!!
"According to the Argentinian news agency Telam, Diego Maradona has settled on his final 23-man squad for this summer's FIFA World Cup in South Africa and the biggest surprise came with the inclusion of Inter forward Diego Milito. Despite Milito’s breathtaking","Fri May 21, 2010 6:13 pm",2,223,World Football,Argentina Final 23-Man Roster
"nah, they're 3-2-5 nowMaradona's come out of retirement and wants to play","Wed May 19, 2010 12:27 am",14,2037,World Football,Man Unite Away strip 10/11
"I rate Higuain highly, I would much rather see him play up front, thing is who to take out? Maradona has an even worse Mancini problem 4-2-4 doesn't he actually play a 4222 ( which is similar to a 424 anyway). Pretty sure that's the case wait, Maradona has a formation?","Tue May 18, 2010 9:18 am",24,2944,World Football,18
doesn't he actually play a 4222 ( which is similar to a 424 anyway).Pretty sure that's the case,"Tue May 18, 2010 8:27 am",24,2944,World Football,18
"look at the team around him its not really as hard to be dominate if you have perfect passes and chips coming to you from Xavi, Iniesta etc Maybe last season, Iniesta and Xavi have been injured/well below the form they had last season, which is probably why Barca didn't win 6 trophies in a season.","Mon May 17, 2010 11:08 pm",31,2447,World Football,Messi > Maradona
-,"Mon May 17, 2010 10:52 pm",31,2447,World Football,Messi > Maradona
4-2-4,"Mon May 17, 2010 9:33 pm",24,2944,World Football,18
"milito play. if he doesn't make the world cup squad, diego is still taking drugs. Yeah me too. Diego Milito is a gun. I'm not too sure what system Maradona has Argentina playing, but I'd probably go for a three pronged attack of Messi, Milito and Tevez. I'm not a huge fan of Sergio, think he's","Mon May 17, 2010 9:26 pm",24,2944,World Football,18
"What he did here, even better ","Mon May 17, 2010 9:11 pm",31,2447,World Football,Messi > Maradona
"so that means I'm as good as Di Stefanofantastic, sign me up","Mon May 17, 2010 7:11 pm",31,2447,World Football,Messi > Maradona
"easy, Alan Ball","Mon May 17, 2010 7:09 pm",31,2447,World Football,Messi > Maradona
"of course you do, because you're me and i just logged in as you to post that","Mon May 17, 2010 6:38 pm",31,2447,World Football,Messi > Maradona
agree with brett again,"Mon May 17, 2010 6:37 pm",31,2447,World Football,Messi > Maradona
"messi is cleaning up and is 1 world cup behind (keeping in mind, he's got at least 3 more world cup's in him) he's going to be so much better than Maradona it's scary i definitely don't think because Messi hasn't won a world cup yet (his debut he was 18), that he isn't a better player than Diego","Mon May 17, 2010 6:35 pm",31,2447,World Football,Messi > Maradona
"Maradona's honours: Club Boca Juniors Primera División: 1981 Barcelona Copa del Rey: 1983 Copa de la Liga: 1983 Spanish Super Cup: 1983 Napoli Serie A: 1987, 1990 Coppa Italia: 1987 UEFA Cup: 1989 Italian Super Cup: 1990 Country","Mon May 17, 2010 6:34 pm",31,2447,World Football,Messi > Maradona
"george weahryan giggsgeorge bestFantastic footballers, who never even played in a world cup finals tournament. Who's the better player, those guys or Alan Ball?","Mon May 17, 2010 5:45 pm",31,2447,World Football,Messi > Maradona
have we seen him dominate at international level yet?,"Mon May 17, 2010 5:43 pm",31,2447,World Football,Messi > Maradona
no football is about team not individual !!!,"Mon May 17, 2010 5:42 pm",31,2447,World Football,Messi > Maradona
what quantifies enough?,"Mon May 17, 2010 5:41 pm",31,2447,World Football,Messi > Maradona
"as i said before, messi hasn't done enough yet.","Mon May 17, 2010 5:40 pm",31,2447,World Football,Messi > Maradona
Yes it does.,"Mon May 17, 2010 4:19 pm",31,2447,World Football,Messi > Maradona
"Maradona shot the paparazzi with a BB gun and got away with it, legend.","Mon May 17, 2010 3:55 pm",31,2447,World Football,Messi > Maradona
just becos u hav won the world cup it doesnt mean u r a better player than those who haven't,"Mon May 17, 2010 3:51 pm",31,2447,World Football,Messi > Maradona
"Not even up for discussion, just accept it. If you don't accept it, you are either a) old b) support Napoli or c) a+b np and you are either a) whinging englishman b) bitter englishman c) clueless englishman and yes i support napoli and if 28 is old, well your right. you are a) wrong b) incorrect c)","Mon May 17, 2010 3:31 pm",31,2447,World Football,Messi > Maradona
"sorry but Diego has won a world cup and was very instrumental in that 86 campaign.Messi is on his way, but until he performs and wins a world cup, he will always be considered Maradona's under study!","Mon May 17, 2010 3:30 pm",31,2447,World Football,Messi > Maradona
agree with brett !! maradona is a bottle of shiraz cheat sherry !!,"Mon May 17, 2010 12:56 pm",31,2447,World Football,Messi > Maradona
Beware of (poor) imitations,"Mon May 17, 2010 12:45 pm",31,2447,World Football,Messi > Maradona
xavi and iniesta didnt play today and he still scored 2 goals,"Mon May 17, 2010 12:43 pm",31,2447,World Football,Messi > Maradona
as good as maradona was i doubt he won a world cup 1 onto 11 every game.extraverted players need intraverted players around them to shine; for every dribble through the park there was a couple of Argies running the other way to make space for him.,"Mon May 17, 2010 12:39 pm",12,1315,World Football,La Liga Champions 09/10
"look at the team around himits not really as hard to be dominate if you have perfect passes and chips coming to you from Xavi, Iniesta etc","Mon May 17, 2010 12:38 pm",31,2447,World Football,Messi > Maradona
how many world cups has messi won?a player needs to perform on the world stage to be the best ever,"Mon May 17, 2010 12:37 pm",12,1315,World Football,La Liga Champions 09/10
"I love my motherland, England. I wish I could go back home, it's too hot here, the women are ugly and the beers are too bottle of shiraz cold.","Mon May 17, 2010 12:10 pm",31,2447,World Football,Messi > Maradona
"and you are either a) whinging englishman b) bitter englishman c) clueless englishmanand yes i support napoli and if 28 is old, well your right.","Mon May 17, 2010 11:50 am",31,2447,World Football,Messi > Maradona
"how many world cups has Messi won on his own? I'm not saying either is better. Just saying perhaps that's the way to gauge this. Would be funny if Maradona's coaching cost them the world cup now, wouldn't it. 0 so far, but haven't seen Messi cheat to win his honours I wouldn't gauge it on World","Mon May 17, 2010 11:03 am",31,2447,World Football,Messi > Maradona
"how many world cups has Messi won on his own?I'm not saying either is better. Just saying perhaps that's the way to gauge this.Would be funny if Maradona's coaching cost them the world cup now, wouldn't it.","Mon May 17, 2010 10:59 am",31,2447,World Football,Messi > Maradona
"Not even up for discussion, just accept it. If you don't accept it, you are either a) old b) support Napoli or c) a+bnp","Mon May 17, 2010 10:54 am",31,2447,World Football,Messi > Maradona
Messi is so overratedMessi > Maradona,"Mon May 17, 2010 10:53 am",12,1315,World Football,La Liga Champions 09/10
this further proves how much of a fu c king idiot Maradona is Cambiasso is quite possibly is in better form than any other Argentine at the moment Maradona seems determined to make his own people hate him Well that was the thing with Diego Maradona,"Fri May 14, 2010 8:40 am",27,2770,World Football,Diego names Argentina squad; NO CAMBIASSO OR ZANETTI!!!!
"been not been selected for their national side, while Esteban Cambiasso and Javier Zanetti have been overlooked by Argentina coach Diego Armando Maradona. France national team coach Raymond Domenech has controversially left out Karim Benzema, Patrick Vieira and Samir Nasri, while Ruud van Nistelrooy","Thu May 13, 2010 2:06 pm",7,826,World Football,WC Squad Selection Surprises
this further proves how much of a fucking idiot Maradona isCambiasso is quite possibly is in better form than any other Argentine at the momentMaradona seems determined to make his own people hate him,"Thu May 13, 2010 2:02 pm",27,2770,World Football,Diego names Argentina squad; NO CAMBIASSO OR ZANETTI!!!!
"best post I've read on a forum about Argentina, Maradona deliberately sabotaging Argentina so Messi can't be rated better than him","Thu May 13, 2010 9:20 am",27,2770,World Football,Diego names Argentina squad; NO CAMBIASSO OR ZANETTI!!!!
"Argentina: Cambiasso, Gago, Zanetti, Lisandro Lopez, Lucho Gonzalez.Brazil : Sergio, Ronaldinho, Pato, DiegoFrance : Nasri, BenzemaHolland : Van Horseface (half expected)Australia : N.Burns ( )Any more?Maradona, Dunga and Domenech to be jobless after the WC","Thu May 13, 2010 2:25 am",7,826,World Football,WC Squad Selection Surprises
Masch and Maradona are very close. Masch and Cambiasso both play the exact same role and position. Doesn't take a brain surgeon to figure out why Cambiasso hasn't been picked. My team is Mascherano and ten others Pretty much sums,"Wed May 12, 2010 8:46 pm",27,2770,World Football,Diego names Argentina squad; NO CAMBIASSO OR ZANETTI!!!!
they will be in the semi's or there abouts. And Doni played even less! How does Doni get picked ahead of julio sergio? Honestly coaches like Dunga Maradona and the french git really make you wonder how serious the world cup is taken these days. No doubt they-ll probably all make the semi now but,"Wed May 12, 2010 8:37 pm",19,2395,World Football,Brazil - Final 23 Man squad
Masch and Maradona are very close.Masch and Cambiasso both play the exact same role and position. Doesn't take a brain surgeon to figure out why Cambiasso hasn't been picked.Pretty much sums it up.,"Wed May 12, 2010 6:13 pm",27,2770,World Football,Diego names Argentina squad; NO CAMBIASSO OR ZANETTI!!!!
"a quality player. I would have thought Cambiasso and Mascherano shielding the attacking flair would be the way to go for Argentina, alas I am not Maradona. Glad to see Diego Milito there, hopefully he is the main striker and not bloody Palermo! He will have a good world cup. Top striker.","Wed May 12, 2010 2:38 pm",27,2770,World Football,Diego names Argentina squad; NO CAMBIASSO OR ZANETTI!!!!
and left Zanetti home. At the time Burdisso was warming our bench while Zanetti was in career best form playing as our right back. However with Maradona in charge we really couldn't expect a stock standard approach could we. As in the qualifers Argentina could easily win 6-0 or lose 0-6. Shame,"Wed May 12, 2010 11:13 am",27,2770,World Football,Diego names Argentina squad; NO CAMBIASSO OR ZANETTI!!!!
"Worse still for the Inter players, with Messi, Aguero, Higuain and Tevez seemingly certain to board the plane to South Africa, Maradona's expected to name Martin Palermo ahead of Diego Milito (meaning Lavezzi misses out too!) Shocked at the ommission of Zanetti after missing the last","Wed May 12, 2010 10:23 am",27,2770,World Football,Diego names Argentina squad; NO CAMBIASSO OR ZANETTI!!!!
"never make mistakes, won 48 billion trophies and sold 8, 876, 875, 900, 987 shirts. What would I know, the best thing my club ever did was house Maradona. Thats all we are known for. You beat Bathalona last week! :x","Mon May 10, 2010 4:43 pm",44,4580,World Football,real madrid
"never make mistakes, won 48 billion trophies and sold 8, 876, 875, 900, 987 shirts. What would I know, the best thing my club ever did was house Maradona. Thats all we are known for. I lol'd","Mon May 10, 2010 1:12 pm",44,4580,World Football,real madrid
"never make mistakes, won 48 billion trophies and sold 8, 876, 875, 900, 987 shirts. What would I know, the best thing my club ever did was house Maradona. Thats all we are known for.","Mon May 10, 2010 1:09 pm",44,4580,World Football,real madrid
other good docs that sbs showed back in the day: eusebio - a player for all times --> GOLD pele: dream of a boy (with subtitles) maradona: greatest player in the world i remember one world cup 1994 or 98?. sbs showed all the WC films starting from 1962 i think? they were good also,"Thu May 06, 2010 8:06 am",17,12394,Football Films,Football Documentaries
"""ho visto maradona"" and i love the dude at the end, all he says is ""ci siamo"" like about ten times","Thu May 06, 2010 8:00 am",17,12394,Football Films,Football Documentaries
"intensified after the Portuguese club signed Nicolas Gaitan from Boca Juniors on Monday. Di Maria, who has been included in Argentina boss Diego Maradona's list for the World Cup in South Africa, joined Benfica from Rosario Central in 2007 for €8 million. good player, but no way is he worth that","Wed May 05, 2010 12:40 pm",3,369,World Football,Angel Di Maria to Real Madrid 34.5 Million Euros!
"intensified after the Portuguese club signed Nicolas Gaitan from Boca Juniors on Monday. Di Maria, who has been included in Argentina boss Diego Maradona's list for the World Cup in South Africa, joined Benfica from Rosario Central in 2007 for €8 million.","Wed May 05, 2010 11:38 am",3,369,World Football,Angel Di Maria to Real Madrid 34.5 Million Euros!
"geez it's called capitalism if you don't like it f*ck off to Cuba. By the way, the only reason Napoli is even remotely on the map is because of Maradona. It's pretty sad to have the entire history of a football club based on one player. sook","Sat May 01, 2010 6:54 pm",37,3945,World Football,New Season Kits 10/11
"geez it's called capitalism if you don't like it f*ck off to Cuba. By the way, the only reason Napoli is even remotely on the map is because of Maradona. It's pretty sad to have the entire history of a football club based on one player.","Sat May 01, 2010 12:30 pm",37,3945,World Football,New Season Kits 10/11
"live in as well - myself and my wife could be really happy there."" Aguero - signed by Atletico in 2006 - has been likened to the legendary Diego Maradona for his playing style. Ironically he is now engaged to Giannina Maradona (Diego's daughter) and is fighting for a place in the Argentina manager's","Fri Apr 30, 2010 8:03 am",17,1132,World Football,£40m Sergio Aguero heading to Chelsea
"inconclusive. what we do know is what we see week in week out for the last 25 years atleast and messi is certainly in my top 3 from that. zidane & maradona in no particular order.[/quote] Seeing you asked, I am 46. There are many recorded docos about the great Real Madrid side and the wizardry","Wed Apr 28, 2010 6:13 pm",72,7017,World Football,Pele
inconclusive. what we do know is what we see week in week out for the last 25 years atleast and messi is certainly in my top 3 from that. zidane & maradona in no particular order . what about ronaldo (brazilian).,"Wed Apr 28, 2010 5:10 pm",72,7017,World Football,Pele
"inconclusive. what we do know is what we see week in week out for the last 25 years atleast and messi is certainly in my top 3 from that. zidane & maradona in no particular order. Seeing you asked, I am 46. There are many recorded docos about the great Real Madrid side and the wizardry of the great","Wed Apr 28, 2010 4:08 pm",72,7017,World Football,Pele
inconclusive. what we do know is what we see week in week out for the last 25 years atleast and messi is certainly in my top 3 from that. zidane & maradona in no particular order.,"Tue Apr 27, 2010 1:01 pm",72,7017,World Football,Pele
imo pele and maradona and distefano and puscas ect ect stared for their respective countries messis is yet to do so. but i also think that we cant compare any of them to many years apart the game has changed so much. if pele trained,"Mon Apr 26, 2010 10:48 pm",72,7017,World Football,Pele
"it was a documentary of the 86 world cup, not just maradona.","Mon Apr 19, 2010 11:47 pm",17,12394,Football Films,Football Documentaries
Zidane is ok. The idea behind it is a good one but imo doesn't translate well in film format.Still enjoyed it though and the soundtrack is great by Mogwai.,"Mon Apr 19, 2010 8:13 pm",17,12394,Football Films,Football Documentaries
Did you even read the article?,"Mon Apr 19, 2010 4:40 pm",72,7017,World Football,Pele
As IF Pele is the best player to ever grace the hallowed turf???One name;DIEGO ARMANDO MARADONA!!!!Enough said,"Mon Apr 19, 2010 10:11 am",72,7017,World Football,Pele
"said that, Messi is the current best without doubt and if he has a good World Cup, the Argies may even win it. would be true if it wasn't for Maradona","Sat Apr 17, 2010 11:25 am",72,7017,World Football,Pele
"club games, and his four-goal haul against Arsenal in the Champions League last week has led some to compare the attacker with the likes of Diego Maradona and Pele. But, the Brazilian has doubts over Messi’s ability and potential, and believes any comparisons should be put on hold until he scores","Fri Apr 16, 2010 7:45 pm",72,7017,World Football,Pele
That was a good one - another good one about Maradona is 'Napoli Corner' about his time at Napoli - brilliant!!,"Thu Apr 15, 2010 3:04 pm",17,12394,Football Films,Football Documentaries
Nothing beats 'Hero' the documentary of Maradona at the Mexican World Cup,"Thu Apr 15, 2010 10:47 am",17,12394,Football Films,Football Documentaries
"Are there any that people recommend?I've watched Maradona by Kuruvica, which is excellent. Keen to see that Zidane 90 minutes one.","Thu Apr 15, 2010 10:10 am",17,12394,Football Films,Football Documentaries
How did the ref miss the handball by Maradona in the world cup?,"Wed Apr 14, 2010 12:42 pm",39,2248,World Football,Bolton vs Chelski
"No Messi, No Argentina (for this World Cup anyway) Aguero, Milito, Tevez Maradona's the real problem If they had a proper coach i reckon they'd almost be a shoe in for the semi's. Even with an average coach they'll probably still get there i think. He'll end","Mon Apr 12, 2010 6:45 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"add higuain, can score a bit","Mon Apr 12, 2010 11:51 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"Aguero, Milito, TevezMaradona's the real problem","Mon Apr 12, 2010 11:41 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"Whilst I don't think it was a goal, I've never considered Hurst a cheat for it.","Sat Apr 03, 2010 9:53 pm",91,9455,World Football,Maradona bites back at English
"Yes they missed it, but that doesn't mean maradona didn't cheat.","Sat Apr 03, 2010 9:51 pm",91,9455,World Football,Maradona bites back at English
Maradona famously punched the ball into the net for the opening goal of that quarterfinal victory – instantly becoming a hate figure in England and burnishing his image as a hero back home – but he said overnight that was,"Sat Apr 03, 2010 7:51 pm",91,9455,World Football,Maradona bites back at English
